Track,Album Name,Artist,All Time Rank,Track Score,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,Genres
O Patinho Colorido,"Bento e Totï¿½ï¿½, Vo",Bento e Totï¿,"2,396",29.1,2068.0,188999.0,52.0,Unknown
La Mejor Version de Mi,La Mejor Versiï¿½ï¿½n d,NATTI NATASHA,"2,398",29.1,33020.0,14584019.0,66.0,Unknown
B.O.T.A. (Baddest Of Them All),B.O.T.A. (Baddest Of Them All) / Move To The,Eliza Rose,"2,397",29.1,34495.0,3089794.0,52.0,Unknown
Love Terremoto - Ao Vivo,"Resenha Preferida, Vol. 2 (Ao Vivo)",Os Barï¿½ï¿½es Da Pisad,"2,413",29.0,1868.0,3645660.0,40.0,Unknown
Lucky Girl Syndrome,SUPER REAL ME,ILLIT,"2,408",29.0,1933.0,2045965.0,72.0,Unknown
...Baby One More Time (from Kung Fu Panda 4),Kung Fu Panda 4 (Original Motion Picture Soundtrack),Tenacious D,"2,406",29.0,5020.0,3964955.0,,Unknown
Little Dark Age,Little Dark Age,MGMT,"2,415",29.0,197169.0,31052903.0,72.0,Unknown
Una Lady Como Tï¿,Una Lady Como Tï¿,Manuel Turizo,"2,409",29.0,41.0,3790.0,,Unknown
Whatever She Wants,Whatever She Wants,Bryson Tiller,"2,418",29.0,529.0,187667.0,,r&b
Hypnotized,Hypnotized,Purple Disco Machine,"2,419",29.0,77323.0,15730444.0,58.0,Unknown
Diable,Bocaterrosa,Ven'nus,"2,423",29.0,117.0,4155.0,10.0,Unknown
Laung Laachi Title Track,"Laung Laachi Title Track (From ""Laung Laachi"")",Mannat Noor,"2,422",29.0,6294.0,1007695.0,45.0,Unknown
Chunni Me Perfume Lagawe,Chunni Me Perfume Lagawe - Single,Gajendra Gurjar,"2,412",29.0,,,,Unknown
Koka,Koka,Mankirt Aulakh,"2,417",29.0,1287.0,3341218.0,,Unknown
ELEVEN,ELEVEN,IVE,"2,407",29.0,23542.0,9642342.0,66.0,Unknown
Hasta el Amanecer,Hasta el Amanecer,Nicky Jam,"2,411",29.0,935.0,382240.0,,Unknown
Space Cadet (feat. Gunna),NOT ALL HEROES WEAR CAPES,Metro Boomin,"2,416",29.0,204396.0,35887216.0,75.0,Unknown
Poker Face ( Remix ),Poker Face ( Remix ),Bora Media,"2,410",29.0,1.0,5.0,,Unknown
November Rain (2022 Version),November Rain / Double Talkin' Jive / You Could Be Mine,Guns N' Roses,"2,420",29.0,2572.0,13575009.0,53.0,Unknown
ýýýýýýýýýýýý ýýýýýýýýýýýý,The End,Lusia Chebotina,"2,421",29.0,13584.0,1196310.0,51.0,Unknown
We Ride,We Ride - Single,Bryan Martin,"2,414",29.0,30976.0,8143503.0,76.0,Unknown
Rich Spirit,Mr. Morale & The Big Steppers,Kendrick Lamar,"2,437",28.9,68188.0,10639841.0,71.0,Unknown
Cochinae,Querian Perreo?,Julianno Sosa,"2,438",28.9,35527.0,6146030.0,58.0,Unknown
Juju On That Beat (TZ Anthem),Juju On That Beat (TZ Anthem),Zay Hilfigerrr,"2,427",28.9,30216.0,6007155.0,52.0,Unknown
I'm Not The Only One,In The Lonely Hour (Deluxe),Sam Smith,"2,428",28.9,164059.0,76679523.0,77.0,Unknown
Murder,Murder,Bgnzinho,"2,431",28.9,1475.0,166424.0,37.0,Unknown
Major Distribution,Her Loss,Drake,"2,430",28.9,70800.0,15434966.0,62.0,Unknown
Psikopat,Psikopat,Butrint Imeri,"2,426",28.9,387.0,318456.0,,Unknown
Piï¿½ï¿½man Deï¿,Piï¿½ï¿½man Deï¿½ï¿½ilim ,Semicenk,"2,434",28.9,16247.0,2133867.0,65.0,Unknown
Dynamite,Rokstarr (Special Edition),Taio Cruz,"2,439",28.9,204514.0,89320567.0,69.0,Unknown
Chlorine,Trench,Twenty One Pilots,"2,425",28.9,91490.0,9737600.0,68.0,Unknown
GIVENCHY,Temporada de Reggaetï¿½ï¿,Duki,"2,436",28.9,48629.0,9332907.0,62.0,Unknown
Here,Here,Alessia Cara,"2,441",28.9,76646.0,16115782.0,65.0,Unknown
COME UN TUONO (feat. Guï¿½,RADIO SAKURA,Rose Villain,"2,433",28.9,2987.0,6810196.0,75.0,Unknown
Favorito,Favorito,Camilo,"2,435",28.9,42311.0,12661251.0,58.0,Unknown
Royalty,Royalty,Egzod,"2,432",28.9,52261.0,12634570.0,74.0,Unknown
Am I Wrong,More Music 2013,Nico & Vinz,"2,440",28.9,160031.0,38549276.0,71.0,Unknown
Tennessee Orange,Tennessee Orange,Megan Moroney,"2,424",28.9,28139.0,12480714.0,73.0,Unknown
Tennessee Orange,Tennessee Orange,Megan Moroney,"2,424",28.9,28139.0,12480714.0,73.0,Unknown
Still Trappin' (with King Von),The Voice,Lil Durk,"2,448",28.8,76081.0,7784086.0,61.0,Unknown
De Fresa y Coco,De Fresa y Coco,Luis R Conriquez,"2,445",28.8,7818.0,5727811.0,,Unknown
He Dead (Oil Thief Remix),REMXNG 2.1,clipping.,"2,456",28.8,31.0,543.0,,Unknown
YUM YUM (Slowed),YUM YUM,LXNGVX,"2,450",28.8,10792.0,6471028.0,64.0,Unknown
Issues,Issues,Julia Michaels,"2,446",28.8,86990.0,25275888.0,69.0,Unknown
Element,Meet The Woo 2,Pop Smoke,"2,457",28.8,164690.0,25242475.0,68.0,Unknown
n.h.i.e.,n.h.i.e.,21 Savage,"2,459",28.8,16786.0,13717188.0,,Unknown
GOD'S COUNTRY,UTOPIA,Travis Scott,"2,455",28.8,34681.0,3243869.0,64.0,Unknown
Parado no Bailï¿½,Parado no Bailï¿½,MC L da Vinte,"2,442",28.8,87059.0,13523070.0,68.0,Unknown
El Paso del Gigante,Los Reyes de los Sonidos,Grupo Soï¿½ï¿½,"2,444",28.8,1.0,1.0,,Unknown
F Boy,F Boy,Ander Huang,"2,451",28.8,973.0,166740.0,19.0,Unknown
"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",ROSALï¿½,"2,452",28.8,76099.0,26265380.0,65.0,Unknown
Say It,Say It,Tory Lanez,"2,447",28.8,83010.0,18881944.0,70.0,Unknown
Ain't Shit,Planet Her,Doja Cat,"2,454",28.8,90475.0,27073255.0,70.0,Unknown
Dancing With Your Ghost,Dancing With Your Ghost,Sasha Alex Sloan,"2,458",28.8,104197.0,40491454.0,71.0,Unknown
SIRENS,UTOPIA,Travis Scott,"2,449",28.8,39218.0,4027424.0,65.0,Unknown
Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich ,Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich The Kid) ,Matuï¿,"2,453",28.8,29495.0,10067664.0,67.0,Unknown
2 Hielos,2 Hielos,King Savagge,"2,443",28.8,16848.0,2644680.0,,Unknown
BAD BOY,BAD BOY,Chris Jedi,"2,474",28.7,7316.0,25238956.0,,Unknown
I Love Mama Mantu,I Love Mama Mantu,Bulan Sutena,"2,468",28.7,1905.0,405342.0,37.0,Unknown
Hall of Fame (feat. will.i.am),NRJ Hits 17,The Script,"2,465",28.7,180669.0,67730386.0,78.0,Unknown
Original som fan,HIPHOPP Vol. 1,OP,"2,466",28.7,93.0,4955.0,3.0,Unknown
SLAY!,SLAY!,Eternxlkz,"2,471",28.7,5560.0,36721527.0,80.0,Unknown
Zaroori Tha,Sahir Ali Bagga Special,Rahat Fateh Ali Khan,"2,463",28.7,1.0,11.0,,Unknown
Deixa,Deixa,Maria Marï¿½ï,"2,467",28.7,4611.0,7326714.0,67.0,Unknown
We Didnï¿½ï¿½ï¿½t Start Th,We Didnï¿½ï¿½ï¿½t Start Th,Fall Out Boy,"2,464",28.7,18224.0,4939707.0,59.0,Unknown
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý- Sayonara,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý!- Sayonara - Single,Kenshi Yonezu,"2,473",28.7,1119.0,5275757.0,71.0,Unknown
Proud Mary - 2023 Remaster,What's Love Got to Do with It (30th Anniversary Deluxe Edition),Tina Turner,"2,460",28.7,3.0,165.0,,Unknown
Runaway (U & I),Runaway (U & I),Galantis,"2,469",28.7,155100.0,42988196.0,72.0,Unknown
Ley Seca,Ley Seca,Jhay Cortez,"2,462",28.7,80841.0,20936024.0,66.0,Unknown
Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers) - Single,Zach Bryan,"2,461",28.7,44088.0,11298879.0,75.0,Unknown
Mesafe,Mesafe,Semicenk,"2,470",28.7,9504.0,1321095.0,,Unknown
Numb,Meteora,Linkin Park,"2,472",28.7,270810.0,75602131.0,80.0,Unknown
So High School,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,"2,478",28.6,3397.0,13075013.0,87.0,Unknown
Hola,Climaxxx,Dalex,"2,483",28.6,6572.0,781594.0,42.0,Unknown
Dark Red,Dark Red,Steve Lacy,"2,475",28.6,261850.0,48425069.0,80.0,Unknown
Diosa,Easy Money Baby,Myke Towers,"2,484",28.6,70596.0,17915387.0,66.0,Unknown
Sand Monkey,Sand Monkey,Kid Pharaoh,"2,479",28.6,14.0,690.0,,Unknown
Wagon Wheel,True Believers,Darius Rucker,"2,477",28.6,107826.0,25463894.0,73.0,Unknown
Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,Jubin Nautiyal,"2,482",28.6,5573.0,1466888.0,53.0,Unknown
Is There Someone Else?,The Highlights (Deluxe),The Weeknd,"2,485",28.6,87216.0,26997782.0,76.0,Unknown
Dream Girl,Deeper 2.0,Ir Sais,"2,481",28.6,41010.0,3635651.0,54.0,Unknown
Wild Side (feat. Cardi B),Wild Side (feat. Cardi B) - Single,Normani,"2,476",28.6,36504.0,12624326.0,60.0,Unknown
Bi' Tek Ben Anlarï¿½,Bi' Tek Ben Anlarï¿½,Kï¿½ï,"2,480",28.6,27588.0,8269792.0,58.0,Unknown
Location (feat. Burna Boy),PSYCHODRAMA,Dave,"2,490",28.5,169023.0,15332361.0,70.0,Unknown
Mon Amour,Mon Amour,Annalisa,"2,488",28.5,9584.0,2241484.0,56.0,Unknown
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,"2,495",28.5,6294.0,9201752.0,68.0,Unknown
Cake By The Ocean - Cover,SEXY BEACH SONGS,MUSIC LAB JPN,"2,540",28.5,,,,Unknown
Pray For Me,Pray For Me (with Kendrick Lamar),The Weeknd,"2,491",28.5,139420.0,28588643.0,71.0,Unknown
p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,J. Cole,"2,487",28.5,125205.0,14849325.0,65.0,Unknown
Position,Prime,Franglish,"2,492",28.5,3922.0,6621845.0,73.0,Unknown
Motley Crew,Motley Crew,Post Malone,"2,486",28.5,98593.0,24244488.0,66.0,Unknown
Poppin,2 Alivï¿,Yeat,"2,493",28.5,61870.0,4946068.0,63.0,Unknown
Memories,Memories,Conan Gray,"2,494",28.5,68570.0,23007042.0,72.0,Unknown
Casi Completa,PRESENTE,Juliï¿½ï¿½n ï¿½ï¿½lvarez y su Norteï,"2,489",28.5,2743.0,8231330.0,,Unknown
JOLENE,COWBOY CARTER,Beyoncï¿,"2,500",28.4,3903.0,8284613.0,,Unknown
Roï¿½ï¿½a Em,Roï¿½ï¿½a Em,Zï¿½ï¿½ Fe,"2,502",28.4,15067.0,10379433.0,63.0,Unknown
"Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Camidoh,"2,498",28.4,24196.0,1963638.0,57.0,Unknown
Kya Hua,Blackout (Original Motion Picture Soundtrack),Vishal Mishra,"2,497",28.4,20.0,1453389.0,,Unknown
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,"2,499",28.4,77636.0,12565087.0,60.0,Unknown
Ch-Ch-Ch Chick (feat. Chick McGee),A Couple of Nuts,Bob and Tom,"2,501",28.4,7.0,5.0,,Unknown
10 Things I Hate About You,10 Things I Hate About You,Leah Kate,"2,496",28.4,38595.0,7419495.0,4.0,Unknown
Adios Amor,Adios Amor,Christian Nodal,"2,517",28.3,23.0,3072.0,,Unknown
X ï¿½ï¿½LTIMA,LEGENDADDY,Daddy Yankee,"2,503",28.3,53657.0,22643350.0,64.0,Unknown
Lalala - Ilkan Gunuc Remix,Lalala (Ilkan Gunuc Remix),Y2K,"2,515",28.3,9377.0,3738275.0,49.0,Unknown
Poco A Poco,Poco A Poco - Single,Xavi,"2,514",28.3,15570.0,15950378.0,82.0,Unknown
The Alchemy,THE TORTURED POETS DEPARTMENT,Taylor Swift,"2,513",28.3,2992.0,15108991.0,,Unknown
Sunday Service,Sunday Service,Latto,"2,505",28.3,1736.0,2704404.0,,Unknown
Red Ruby Da Sleeze,Red Ruby Da Sleeze,Nicki Minaj,"2,504",28.3,25770.0,27326995.0,59.0,Unknown
Mama,Mama,Jonas Blue,"2,509",28.3,89780.0,18075056.0,67.0,Unknown
Puta Mexicana,Som das Regiï¿½ï,DJ Jeeh FDC,"2,508",28.3,38926.0,14426720.0,63.0,Unknown
Self Care,Self Care,Mac Miller,"2,516",28.3,156992.0,21060151.0,70.0,Unknown
Out of Time,The Highlights (Deluxe),The Weeknd,"2,507",28.3,78793.0,18239674.0,70.0,Unknown
Karma,Midnights (3am Edition),Taylor Swift,"2,510",28.3,2358.0,643308.0,47.0,Unknown
About You,Being Funny In a Foreign Language,The 1975,"2,506",28.3,48286.0,23268627.0,75.0,Unknown
BED,BED,Joel Corry,"2,512",28.3,91401.0,37879799.0,66.0,Unknown
23,23,Chayce Beckham,"2,511",28.3,52661.0,12543368.0,69.0,Unknown
I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,Taylor Swift,"2,525",28.2,648.0,818594.0,,"country pop, pop"
Andas En Mi Cabeza,Bachatas Mix,Chino & Nacho,"2,522",28.2,,,,Unknown
Remember,Club House,Becky Hill,"2,529",28.2,78241.0,59982572.0,67.0,Unknown
Here's Your Perfect,Here's Your Perfect,Jamie Miller,"2,523",28.2,42598.0,8678739.0,69.0,Unknown
Highs & Lows,Highs & Lows,Prinz,"2,530",28.2,19758.0,4733486.0,63.0,Unknown
Survivorï¿½ï¿½ï¿½s R,Survivorï¿½ï¿½ï¿½s R,Roddy Ricch,"2,535",28.2,789.0,28882654.0,66.0,Unknown
Halloween,Halloween,Blood Dance,"2,534",28.2,45.0,1692.0,2.0,Unknown
Impossible,Impossible - Single,RIIZE,"2,533",28.2,987.0,16575491.0,69.0,Unknown
El Rescate,El Rescate - Single,Grupo Marca Registrada,"2,528",28.2,34952.0,16586286.0,69.0,Unknown
Wockesha,A Gangstaï¿½ï¿½ï¿½,Moneybagg Yo,"2,518",28.2,64635.0,5451499.0,56.0,Unknown
Mirame,Mirame - Single,Blessd,"2,532",28.2,1758.0,36846830.0,72.0,Unknown
Pantysito,Pantysito,Alejo,"2,526",28.2,63085.0,23635638.0,66.0,Unknown
brutal,SOUR,Olivia Rodrigo,"2,524",28.2,87550.0,20272841.0,73.0,Unknown
Recognize (feat. Drake),PARTYNEXTDOOR TWO,PARTYNEXTDOOR,"2,531",28.2,58725.0,10964599.0,65.0,Unknown
Daylight,For All The Dogs,Drake,"2,521",28.2,26088.0,13353722.0,,Unknown
Lovefool,Lovefool,twocolors,"2,519",28.2,73161.0,29218709.0,62.0,Unknown
Rich Flex,Her Loss,Drake,"2,520",28.2,5471.0,1026240.0,46.0,"hip hop, rap"
MEMORIAS,Microdosis,Mora,"2,527",28.2,67125.0,16316500.0,70.0,Unknown
Mood Malandro,Mood Malandro,Cï¿½ï¿½dig,"2,538",28.1,15111.0,13192945.0,71.0,Unknown
JACKIE BROWN,WASTELAND,Brent Faiyaz,"2,542",28.1,57298.0,14371239.0,70.0,Unknown
TELEFONO NUEVO,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,"2,544",28.1,22195.0,4712903.0,,Unknown
Danï¿½ï¿½a Ma,Danï¿½ï¿½a Ma,Bolofofos,"2,536",28.1,1820.0,350049.0,49.0,Unknown
Kalkatiya Raja,Kalkatiya Raja,Pawan Singh,"2,545",28.1,231.0,175674.0,,Unknown
Drippy,Drippy,Sidhu Moose Wala,"2,537",28.1,2503.0,5333908.0,,Unknown
Never Going Home,Summer 2021,Kungs,"2,539",28.1,89224.0,17836102.0,63.0,Unknown
Problemï¿½,Problemï¿½,Alvaro Diaz,"2,548",28.1,47297.0,14033837.0,68.0,Unknown
Waiting for the End,Papercuts,Linkin Park,"2,541",28.1,5.0,55.0,,Unknown
Pacto (feat. Luar La L),Pacto (feat. Luar La L),Jay Wheeler,"2,547",28.1,19596.0,3713869.0,54.0,Unknown
Nena Maldiciï¿½ï¿½n (feat. Lenny Tavï¿,Nena Maldicion (feat. Lenny Tavarez),Paulo Londra,"2,546",28.1,19568.0,3797350.0,,Unknown
Talk talk,BRAT,Charli xcx,"2,540",28.1,830.0,35947142.0,,Unknown
Daisy,Daisy,Ashnikko,"2,543",28.1,87580.0,20339605.0,63.0,Unknown
Fast Forward,GAME PLAN,JEON SOMI,"2,556",28.0,9715.0,3943924.0,59.0,Unknown
Ice Attack,WE DON'T TRUST YOU,Future,"2,553",28.0,9619.0,2346613.0,,Unknown
Stolen Dance,Die Ultimative Chartshow - Hits 2013,Milky Chance,"2,558",28.0,331171.0,51661945.0,76.0,Unknown
Set Me Free Pt.2,Set Me Free Pt.2,Jimin,"2,554",28.0,12581.0,16368476.0,76.0,Unknown
Satu Rasa Cinta,Satu Rasa Cinta,Fira Cantika,"2,555",28.0,1.0,3.0,,Unknown
Azul,Colores,J Balvin,"2,557",28.0,60072.0,13255516.0,63.0,Unknown
LOCATION,LOCATION,KAROL G,"2,551",28.0,36130.0,7600107.0,50.0,Unknown
Terminator,Terminator,King Promise,"2,559",28.0,8723.0,6659055.0,58.0,Unknown
Orang Yang Salah - Sped Up Version,Orang Yang Salah (Sped Up Version),Luvia band,"2,552",28.0,239.0,152396.0,,Unknown
Snowman,Snowman,Sia,"2,561",28.0,123852.0,25500657.0,69.0,Unknown
Hurricane,Donda,Kanye West,"2,549",28.0,108795.0,16231758.0,62.0,Unknown
Rumah Singgah,Rumah Singgah,Fabio Asher,"2,550",28.0,13095.0,3228030.0,67.0,Unknown
Strip That Down (feat. Quavo),Strip That Down,Liam Payne,"2,560",28.0,86051.0,18285158.0,63.0,Unknown
IT GIRL - Sped up Version,IT GIRL (Sped up Version),Aliyah's Interlude,"2,570",27.9,7125.0,3235480.0,,Unknown
Khodni,Khodni - Single,AL SHAMI,"2,566",27.9,97.0,384024.0,,Unknown
Lost in the Fire (feat. The Weeknd),Lost in the Fire (feat. The Weeknd),Gesaffelstein,"2,564",27.9,158437.0,56718950.0,75.0,Unknown
Minha Heranï¿½,Minha Heranï¿½,Ana Castela,"2,575",27.9,506.0,20021976.0,64.0,Unknown
Diva Yorgun,Diva Yorgun,Melike ï¿½ï¿½,"2,574",27.9,7526.0,1713723.0,58.0,Unknown
Can't Get Enough,Can't Get Enough,Jennifer Lopez,"2,565",27.9,1348.0,2545397.0,,Unknown
The Man He Sees in Me,The Man He Sees in Me,Luke Combs,"2,569",27.9,766.0,17968556.0,71.0,Unknown
Dilemma,Nellyville (Explicit Version),Nelly,"2,573",27.9,170136.0,65334656.0,74.0,Unknown
20 Tragos,20 Tragos,Yiï¿½,"2,568",27.9,29.0,18081.0,,Unknown
My wrist (with Young Thug),My wrist (with Young Thug),Yeat,"2,572",27.9,32703.0,6521059.0,64.0,Unknown
GigaChad Theme - Phonk House Version,GigaChad Theme (Phonk House Version),g3ox_em,"2,571",27.9,45283.0,24157482.0,69.0,Unknown
Jackie Chan,Jackie Chan,Tiï¿½ï¿,"2,562",27.9,122200.0,28477959.0,66.0,Unknown
Words (feat. Zara Larsson),Words (feat. Zara Larsson),Alesso,"2,563",27.9,58627.0,45560940.0,72.0,Unknown
Bombonzinho - Ao Vivo,Bombonzinho (Ao Vivo),Israel & Rodolffo,"2,576",27.9,21379.0,13592125.0,61.0,Unknown
Mil Preguntas,Mil Preguntas - Single,The La Planta,"2,567",27.9,2367.0,8527648.0,70.0,Unknown
OJALï¿,OJALï¿,Maria Becerra,"2,579",27.8,16559.0,4927487.0,56.0,Unknown
Bejeweled,Midnights,Taylor Swift,"2,577",27.8,32472.0,22834672.0,71.0,Unknown
Lovin On Me,Lovin On Me - Single,Jack Harlow,"2,583",27.8,4166.0,982289.0,,"trap, hip hop, pop"
Back for More (with Anitta),Back for More (with Anitta),TOMORROW X TOGETHER,"2,580",27.8,8050.0,7207941.0,,Unknown
Heaven,Kane Brown (Deluxe Edition),Kane Brown,"2,584",27.8,43773.0,13627930.0,66.0,Unknown
Rolex,Rolex,Ayo & Teo,"2,585",27.8,7067.0,1642096.0,,Unknown
That Girl,That Girl,Amrinder Gill,"2,582",27.8,234.0,2317956.0,62.0,Unknown
FERXXO 151,FERXXO 151,Feid,"2,587",27.8,23959.0,10822808.0,64.0,Unknown
Dhaniya Ae Jaan,Dhaniya Ae Jaan,Pawan Singh,"2,589",27.8,191.0,173325.0,,Unknown
Young And Beautiful,Music From Baz Luhrmann's Film The Great Gatsby,Lana Del Rey,"2,586",27.8,158078.0,59355964.0,80.0,Unknown
United In Grief,Mr. Morale & The Big Steppers,Kendrick Lamar,"2,578",27.8,81509.0,7710812.0,71.0,Unknown
Drunk in Love,Beyoncï¿½ï¿½ (Del,Beyoncï¿,"2,588",27.8,73281.0,24577326.0,67.0,Unknown
La Vida Sin Ti,La Vida Sin Ti,Rels B,"2,581",27.8,3367.0,20131086.0,74.0,Unknown
FREAK,YUQ1,YUQI,"2,604",27.7,918.0,11306595.0,66.0,Unknown
Casa Mia,Casa Mia,Ghali,"2,607",27.7,3119.0,3112859.0,74.0,Unknown
Kaikai Kitan,ýýýýýýýýýýýý,Eve,"2,596",27.7,64972.0,8591521.0,68.0,Unknown
Opp Stoppa (feat. 21 Savage),Opp Stoppa (feat. 21 Savage),YBN Nahmir,"2,603",27.7,80591.0,7682255.0,64.0,Unknown
Mary On A Cross,Seven Inches Of Satanic Panic,Ghost,"2,594",27.7,130464.0,19387390.0,71.0,Unknown
Go Fuck Yourself,First Steps,Two Feet,"2,591",27.7,160382.0,29032760.0,68.0,Unknown
Crocodile Tearz,Might Delete Later,J. Cole,"2,600",27.7,5769.0,25367830.0,,Unknown
PLIS,PLIS,Camilo,"2,593",27.7,2461.0,22699959.0,,Unknown
Back to Me,VULTURES 1,Kanye West,"2,599",27.7,13507.0,6358959.0,,Unknown
Antidepresan,Antidepresan,Mert Demir,"2,605",27.7,25648.0,5961079.0,62.0,Unknown
Rise,Rise,Jonas Blue,"2,592",27.7,93636.0,18157143.0,64.0,Unknown
Summertime Sadness,Born To Die (Deluxe Version),Lana Del Rey,"2,606",27.7,204954.0,53282968.0,79.0,Unknown
8:00 AM,8:00 AM,Nicki Nicole,"2,601",27.7,20671.0,8011051.0,63.0,Unknown
PICK IT UP (feat. A$AP Rocky),Pick It Up (feat. A$AP Rocky),Famous Dex,"2,595",27.7,47818.0,8308985.0,58.0,Unknown
Double Fantasy (with Future),Double Fantasy,The Weeknd,"2,597",27.7,36631.0,14272823.0,66.0,Unknown
Jungle,Jungle,Alok,"2,590",27.7,19017.0,69287736.0,,Unknown
Fisherrr,Fisherrr - Single,Cash Cobain,"2,598",27.7,2816.0,3862691.0,28.0,Unknown
Thank You for Being You,Thank You for Being You,OctaSounds,"2,602",27.7,739.0,35130.0,43.0,Unknown
Wild as Her,Wild as Her,Corey Kent,"2,614",27.6,32769.0,6038439.0,66.0,Unknown
Beautiful (feat. Camila Cabello),Beautiful (feat. Camila Cabello),Bazzi,"2,611",27.6,55335.0,17510051.0,66.0,Unknown
Black Friday,Black Friday,Tom Odell,"2,616",27.6,23805.0,42713528.0,,Unknown
Summertime Sadness (Sped Up),Summertime Sadness (Sped Up),Lana Del Rey,"2,613",27.6,10765.0,7466559.0,59.0,Unknown
Ignorantes,Ignorantes,Bad Bunny,"2,618",27.6,88857.0,22055975.0,62.0,Unknown
Break Free,Pop Party 13,Ariana Grande,"2,610",27.6,96199.0,41829450.0,70.0,Unknown
Risk,Risk,Gracie Abrams,"2,617",27.6,2686.0,35162711.0,78.0,Unknown
"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Nathy Peluso: Bzrp Music Sessions, Vol. 36",Bizarrap,"2,615",27.6,54422.0,8157305.0,61.0,Unknown
WY@,WY@,Brent Faiyaz,"2,609",27.6,15316.0,7846247.0,,Unknown
Acapulco,Acapulco,Jason Derulo,"2,608",27.6,67318.0,33339871.0,65.0,Unknown
GHOST TOWN,GHOST TOWN,Benson Boone,"2,612",27.6,65369.0,34887197.0,66.0,Unknown
Bande organisï¿½,Bande organisï¿½,13 Organisï¿,"2,625",27.5,62950.0,4938947.0,63.0,Unknown
Only Human,Happiness Begins,Jonas Brothers,"2,634",27.5,58919.0,15436258.0,65.0,Unknown
Daddy Issues,Wiped Out!,The Neighbourhood,"2,627",27.5,239555.0,84147867.0,80.0,Unknown
Cha Cha Cha,Cha Cha Cha,Kï¿½ï¿½ï¿½,"2,624",27.5,42463.0,3803730.0,66.0,Unknown
Raining In Manila,Raining In Manila,Lola Amour,"2,633",27.5,11506.0,4813121.0,63.0,Unknown
Diabï¿½ï¿½,Diabï¿½ï¿½,Cris Mj,"2,628",27.5,12847.0,42315256.0,73.0,Unknown
HE KNOWS (feat. Lil Nas X),HE KNOWS (feat. Lil Nas X),Camila Cabello,"2,632",27.5,1591.0,38201815.0,,Unknown
"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Feels,Calvin Harris,"2,626",27.5,153725.0,45935052.0,70.0,Unknown
Everybody make some Tik Tok,Everybody make some some Tik Tok,Bounce Oï¿½ï¿½ï¿,"2,621",27.5,481.0,35220.0,13.0,Unknown
Another Love (Tiï¿½ï¿½sto Re,Another Love (Tiï¿½ï¿½sto Re,Tom Odell,"2,620",27.5,32658.0,32977028.0,67.0,Unknown
"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",His & Hers,Internet Money,"2,631",27.5,81921.0,11821621.0,,Unknown
Tu Aake Dekhle,The Carnival,King,"2,629",27.5,33664.0,5963459.0,69.0,Unknown
Red Leather,WE STILL DON'T TRUST YOU,Future,"2,630",27.5,6606.0,6526571.0,,Unknown
Viva La Vida,Meu Pai ï¿½ï¿½ do ,Coldplay,"2,619",27.5,335772.0,128128093.0,80.0,Unknown
Nice to Meet You,Nice to Meet You,Imagine Dragons,"2,623",27.5,1446.0,39911356.0,75.0,Unknown
Verte Ir,Verte Ir,DJ Luian,"2,622",27.5,65928.0,18945081.0,64.0,Unknown
Pink + White,Blonde,Frank Ocean,"2,642",27.4,228950.0,71708447.0,83.0,Unknown
Mother,Takin' It Back (Deluxe),Meghan Trainor,"2,640",27.4,12390.0,2274976.0,57.0,Unknown
Flashback (feat. Gazo),Flashback,Favï¿,"2,654",27.4,16418.0,4788967.0,66.0,Unknown
Space Song,Depression Cherry,Beach House,"2,646",27.4,261122.0,71073470.0,73.0,Unknown
OKAY,OKAY (Versions),JT,"2,641",27.4,1966.0,36576049.0,65.0,Unknown
Rude,Rude,MAGIC!,"2,650",27.4,1472.0,287308.0,,Unknown
Chill Bill,The RCA-List (Vol. 2),Rob $tone,"2,649",27.4,155472.0,20340958.0,70.0,Unknown
My Way,My Way,Calvin Harris,"2,636",27.4,132592.0,41964503.0,73.0,Unknown
Big City Life,Big City Life,Luude,"2,653",27.4,71547.0,13471679.0,65.0,Unknown
Luchï¿½ï¿½ La,Luchï¿½ï¿½ La Ley - Si,BoomBoxRepairKit,"2,645",27.4,,,,Unknown
